"station" "longitude" "latitude" "h1" "h2" "h3" "h4" "h5" "h6" "h7" "h8" "h9" "h10" "h11" "h12" "h13" "h14" "h15" "h16" "h17" "h18" "h19" "h20" "h21" "h22" "h23" "h24" "h25" "h26" "h27" "h28" "h29" "h30" "h31" "h32" "h33" "h34" "h35" "h36" "h37" "h38" "h39" "h40" "h41" "h42" "h43" "h44" "h45" "h46" "h47" "h48" "h49" "h50" "h51" "h52" "h53" "h54" "h55" "h56" "h57" "h58" "h59" "h60" "h61" "h62" "h63" "h64" "h65" "h66" "h67" "h68" "h69" "h70" "h71" "h72" "h73" "h74" "h75" "h76" "h77" "h78" "h79" "h80" "h81" "h82" "h83" "h84" "h85" "h86" "h87" "h88" "h89" "h90" "h91" "h92" "h93" "h94" "h95" "h96" "h97" "h98" "h99" "h100" "h101" "h102" "h103" "h104" "h105" "h106" "h107" "h108" "h109" "h110" "h111" "h112" "h113" "h114" "h115" "h116" "h117" "h118" "h119" "h120" "h121" "h122" "h123" "h124" "h125" "h126" "h127" "h128" "h129" "h130" "h131" "h132" "h133" "h134" "h135" "h136" "h137" "h138" "h139" "h140" "h141" "h142" "h143" "h144" "h145" "h146" "h147" "h148" "h149" "h150" "h151" "h152" "h153" "h154" "h155" "h156" "h157" "h158" "h159" "h160" "h161" "h162" "h163" "h164" "h165" "h166" "h167" "h168"
"478" " ROQUETTE THIERE" 2.37342454193056 48.8551062954047 0.869565217391304 0.869565217391304 0.869565217391304 0.826086956521739 0.826086956521739 0.826086956521739 0.826086956521739 0.782608695652174 0.739130434782609 0.695652173913043 1 0.956521739130435 0.956521739130435 1 0.782608695652174 1 0.869565217391304 0.739130434782609 0.91304347826087 0.956521739130435 0.91304347826087 1 1 0.869565217391304 1 0.869565217391304 0.869565217391304 0.695652173913043 0.434782608695652 0.434782608695652 0.391304347826087 0.391304347826087 0.391304347826087 0.227272727272727 0.909090909090909 0.863636363636364 0.954545454545455 1 0.954545454545455 1 0.863636363636364 0.909090909090909 0.954545454545455 1 0.5 1 1 0.954545454545455 0.952380952380952 1 1 1 0.863636363636364 0.727272727272727 0.727272727272727 0.772727272727273 0.772727272727273 0.681818181818182 0.909090909090909 0.863636363636364 0.727272727272727 0.863636363636364 0.863636363636364 0.772727272727273 0.727272727272727 1 0.954545454545455 0.954545454545455 0.954545454545455 1 1 1 1 1 0.954545454545455 0.909090909090909 0 0 0.0454545454545455 0 0.0909090909090909 0.0909090909090909 0.318181818181818 0.590909090909091 0.363636363636364 0.409090909090909 0.681818181818182 0.636363636363636 0.409090909090909 0.409090909090909 0.409090909090909 0.590909090909091 1 1 0.909090909090909 1 0.863636363636364 0.590909090909091 0.409090909090909 0.5 0.454545454545455 0.454545454545455 0.409090909090909 0.363636363636364 0.434782608695652 0.695652173913043 1 0.91304347826087 0.695652173913043 0.652173913043478 0.782608695652174 0.565217391304348 0.478260869565217 0.782608695652174 0.652173913043478 0.956521739130435 0.869565217391304 1 0.91304347826087 1 0.956521739130435 0.956521739130435 0.782608695652174 0.521739130434783 0.173913043478261 0.304347826086957 0.478260869565217 0.478260869565217 0.565217391304348 0.434782608695652 0.391304347826087 0.304347826086957 0.521739130434783 0.521739130434783 0.521739130434783 0.652173913043478 0.565217391304348 0.695652173913043 0.818181818181818 0.818181818181818 0.818181818181818 1 0.869565217391304 1 0.91304347826087 0.956521739130435 1 0.91304347826087 0.260869565217391 0.173913043478261 0.217391304347826 0.260869565217391 0.260869565217391 0.260869565217391 0.521739130434783 0.478260869565217 0.521739130434783 0.565217391304348 0.608695652173913 0.434782608695652 0.260869565217391 0.130434782608696 0.217391304347826 0.434782608695652 0.434782608695652 0.695652173913043 0.521739130434783 0.91304347826087
"479" " LOSSERAND - PERNETY" 2.31760933938696 48.834254627953 0.0606060606060606 0.0303030303030303 0 0 0 0 0.0303030303030303 0 0.0303030303030303 0 0.0303030303030303 0.0303030303030303 0.0909090909090909 0.0606060606060606 0.0303030303030303 0 0 0 0.0606060606060606 0.0303030303030303 0.212121212121212 0.272727272727273 0.333333333333333 0.363636363636364 0.333333333333333 0.303030303030303 0.303030303030303 0.303030303030303 0.303030303030303 0.272727272727273 0.333333333333333 0.272727272727273 0.363636363636364 0.0303030303030303 0 0 0.0606060606060606 0.151515151515152 0.0909090909090909 0.0303030303030303 0 0.0303030303030303 0.0303030303030303 0.0303030303030303 0.0606060606060606 0.0909090909090909 0.727272727272727 0.96969696969697 0.696969696969697 0.545454545454545 0.545454545454545 0.545454545454545 0.515151515151515 0.545454545454545 0.636363636363636 0.575757575757576 0.636363636363636 0.0303030303030303 0.0303030303030303 0 0.0303030303030303 0.0303030303030303 0 0.121212121212121 0 0.0303030303030303 0.0606060606060606 0.303030303030303 0.303030303030303 0.09375 0.0606060606060606 0.121212121212121 0.181818181818182 0.242424242424242 0.0909090909090909 0.121212121212121 0.0909090909090909 0.0909090909090909 0.0909090909090909 0.0606060606060606 0.151515151515152 0.0303030303030303 0.0303030303030303 0.121212121212121 0.0606060606060606 0.0303030303030303 0.0909090909090909 0.0303030303030303 0.0606060606060606 0 0.0303030303030303 0.151515151515152 0.0606060606060606 0.0909090909090909 0.151515151515152 0.212121212121212 0.0606060606060606 0.0909090909090909 0 0 0 0 0 0 0.0606060606060606 0 0 0.0606060606060606 0.0303030303030303 0.0303030303030303 0.0303030303030303 0.0909090909090909 0.0303030303030303 0.0303030303030303 0.0909090909090909 0.151515151515152 0.212121212121212 0.1875 0.25 0.25 0.40625 0.46875 0.46875 0.46875 0.4375 0.53125 0.53125 0.53125 0.59375 0.59375 0.5 0.181818181818182 0.0909090909090909 0.0606060606060606 0.121212121212121 0.0303030303030303 0.151515151515152 0.121212121212121 0.0909090909090909 0.242424242424242 0.0303030303030303 0.121212121212121 0.0303030303030303 0.0606060606060606 0.0606060606060606 0.151515151515152 0.121212121212121 0.151515151515152 0.242424242424242 0.242424242424242 0.242424242424242 0.333333333333333 0.272727272727273 0.181818181818182 0.242424242424242 0.303030303030303 0.151515151515152 0.333333333333333 0.181818181818182 0.0606060606060606 0.0303030303030303 0.0606060606060606 0.0909090909090909 0.393939393939394 0.454545454545455 0.393939393939394 0.393939393939394 0.484848484848485
"480" " PIGALLE GERMAIN PILLON" 2.33626263901659 48.8827280905451 0.380952380952381 0.238095238095238 0.0476190476190476 0.19047619047619 0.19047619047619 0.0476190476190476 0.0476190476190476 0.0476190476190476 0 0.0476190476190476 0 0 0.0476190476190476 0.0952380952380952 0.0476190476190476 0.0476190476190476 0.0476190476190476 0 0 0.142857142857143 0.380952380952381 0.6 0.65 0.45 0.238095238095238 0 0.0476190476190476 0 0 0 0 0.0476190476190476 0.0476190476190476 0 0 0 0.0476190476190476 0.0952380952380952 0.0476190476190476 0.142857142857143 0.0952380952380952 0.0952380952380952 0.0476190476190476 0.238095238095238 0.238095238095238 0.428571428571429 0.428571428571429 0.666666666666667 0.35 0.0476190476190476 0.19047619047619 0.0952380952380952 0.285714285714286 0.0952380952380952 0.142857142857143 0.0952380952380952 0 0 0 0 0 0.238095238095238 0.0476190476190476 0.0952380952380952 0.0476190476190476 0 0.0952380952380952 0.142857142857143 0.238095238095238 0.0952380952380952 0.238095238095238 0.0476190476190476 0 0 0.142857142857143 0.0952380952380952 0.0476190476190476 0 0 0 0 0 0.0476190476190476 0 0.0476190476190476 0.142857142857143 0.0476190476190476 0.0476190476190476 0 0 0 0.142857142857143 0.476190476190476 0.571428571428571 0.380952380952381 0.333333333333333 0.142857142857143 0.0476190476190476 0.0476190476190476 0.0476190476190476 0 0.0476190476190476 0.0952380952380952 0.0476190476190476 0 0 0.0476190476190476 0 0.142857142857143 0.0952380952380952 0 0 0 0 0.142857142857143 0.0952380952380952 0.142857142857143 0.5 0.619047619047619 0.619047619047619 0.714285714285714 0.142857142857143 0 0.0476190476190476 0 0 0 0 0 0 0.0952380952380952 0.0952380952380952 0 0.142857142857143 0.142857142857143 0 0.0476190476190476 0.105263157894737 0 0.0476190476190476 0.333333333333333 0.0476190476190476 0.0952380952380952 0.238095238095238 0.15 0.1 0 0.0952380952380952 0.0476190476190476 0 0.0952380952380952 0.0952380952380952 0.0476190476190476 0 0 0.0476190476190476 0 0 0 0.0476190476190476 0.0476190476190476 0 0 0 0.0952380952380952 0.0476190476190476 0.142857142857143 0.285714285714286
"481" " CHERCHE MIDI" 2.31775657923202 48.8445759639333 0.194444444444444 0.166666666666667 0.111111111111111 0.111111111111111 0.111111111111111 0.138888888888889 0.138888888888889 0.166666666666667 0.166666666666667 0.0277777777777778 0.25 0.194444444444444 0.138888888888889 0.0277777777777778 0.0555555555555556 0.0555555555555556 0.0555555555555556 0.0277777777777778 0.111111111111111 0.111111111111111 0.25 0.0833333333333333 0.138888888888889 0.111111111111111 0.0833333333333333 0.0833333333333333 0.0833333333333333 0.0833333333333333 0.0833333333333333 0.0833333333333333 0.0833333333333333 0.0833333333333333 0.0555555555555556 0.166666666666667 0.333333333333333 0.305555555555556 0.222222222222222 0.166666666666667 0.0555555555555556 0.166666666666667 0.0555555555555556 0.0277777777777778 0.0555555555555556 0.0555555555555556 0.416666666666667 0.527777777777778 0.583333333333333 0.361111111111111 0.138888888888889 0.222222222222222 0.25 0.25 0.25 0.25 0.25 0.305555555555556 0.333333333333333 0.138888888888889 0.222222222222222 0.25 0.194444444444444 0.138888888888889 0.0555555555555556 0.138888888888889 0.194444444444444 0.0833333333333333 0.111111111111111 0 0.0277777777777778 0.0555555555555556 0.0555555555555556 0.0277777777777778 0.194444444444444 0.166666666666667 0.222222222222222 0.25 0.25 0.25 0.222222222222222 0.194444444444444 0.111111111111111 0.0555555555555556 0.222222222222222 0.25 0.25 0.194444444444444 0.25 0.361111111111111 0.277777777777778 0.166666666666667 0.111111111111111 0.0555555555555556 0.25 0.416666666666667 0.333333333333333 0.277777777777778 0.194444444444444 0.333333333333333 0.305555555555556 0.361111111111111 0.333333333333333 0.361111111111111 0.333333333333333 0.388888888888889 0.527777777777778 0.138888888888889 0.138888888888889 0.111111111111111 0.222222222222222 0.0555555555555556 0.0833333333333333 0.111111111111111 0.0555555555555556 0.0833333333333333 0.0555555555555556 0.388888888888889 0.0555555555555556 0.166666666666667 0.194444444444444 0.166666666666667 0.166666666666667 0.194444444444444 0.194444444444444 0.194444444444444 0.333333333333333 0.388888888888889 0.333333333333333 0.361111111111111 0.333333333333333 0.194444444444444 0.0833333333333333 0.194444444444444 0.277777777777778 0.222222222222222 0.0833333333333333 0.194444444444444 0.222222222222222 0.0555555555555556 0.277777777777778 0.277777777777778 0.444444444444444 0.277777777777778 0.194444444444444 0.257142857142857 0.228571428571429 0.257142857142857 0.4 0.571428571428571 0.714285714285714 0.6 0.647058823529412 0.676470588235294 0.676470588235294 0.676470588235294 0.647058823529412 0.514285714285714 0.257142857142857 0.542857142857143 0.472222222222222 0.138888888888889 0.166666666666667 0.166666666666667 0.277777777777778 0.194444444444444 0.666666666666667 0.833333333333333 0.861111111111111 0.638888888888889
"482" " ANDRE MAUROIS" 2.27895982496994 48.8779308171611 0.0714285714285714 0.0357142857142857 0.0357142857142857 0.0357142857142857 0.0357142857142857 0.0357142857142857 0.0357142857142857 0.0714285714285714 0.0714285714285714 0.107142857142857 0.107142857142857 0.0714285714285714 0.142857142857143 0.0357142857142857 0.107142857142857 0.25 0.107142857142857 0.142857142857143 0.25 0.107142857142857 0.107142857142857 0.0357142857142857 0.107142857142857 0.142857142857143 0.178571428571429 0.142857142857143 0.142857142857143 0.178571428571429 0.178571428571429 0.178571428571429 0.178571428571429 0.178571428571429 0.107142857142857 0.296296296296296 0.285714285714286 0.285714285714286 0.344827586206897 0.321428571428571 0.241379310344828 0.379310344827586 0.379310344827586 0.344827586206897 0.379310344827586 0.344827586206897 0.285714285714286 0.0357142857142857 0.0740740740740741 0.0740740740740741 0.111111111111111 0.111111111111111 0.0740740740740741 0.0740740740740741 0.0740740740740741 0.0740740740740741 0.0740740740740741 0.111111111111111 0.0740740740740741 0.148148148148148 0.222222222222222 0.185185185185185 0.185185185185185 0.222222222222222 0.296296296296296 0.259259259259259 0.259259259259259 0.259259259259259 0.259259259259259 0.111111111111111 0.111111111111111 0.111111111111111 0.037037037037037 0.111111111111111 0.111111111111111 0.148148148148148 0.111111111111111 0.037037037037037 0.037037037037037 0.037037037037037 0.0740740740740741 0.0740740740740741 0.0740740740740741 0.296296296296296 0.275862068965517 0.275862068965517 0.275862068965517 0.206896551724138 0.178571428571429 0.142857142857143 0.25 0.214285714285714 0.392857142857143 0.321428571428571 0.214285714285714 0.214285714285714 0.142857142857143 0.107142857142857 0.107142857142857 0.0357142857142857 0.0357142857142857 0.0357142857142857 0.0357142857142857 0.0357142857142857 0.0714285714285714 0.0714285714285714 0.0714285714285714 0.142857142857143 0.0714285714285714 0 0.0344827586206897 0 0.0689655172413793 0.0344827586206897 0.178571428571429 0.178571428571429 0.25 0.285714285714286 0.107142857142857 0.178571428571429 0.178571428571429 0.178571428571429 0.214285714285714 0.142857142857143 0.142857142857143 0.107142857142857 0.107142857142857 0.107142857142857 0.107142857142857 0.107142857142857 0.178571428571429 0.142857142857143 0.25 0.178571428571429 0.142857142857143 0.214285714285714 0.285714285714286 0.392857142857143 0.428571428571429 0.535714285714286 0.357142857142857 0.285714285714286 0.25 0.25 0.357142857142857 0.464285714285714 0.428571428571429 0.392857142857143 0.357142857142857 0.392857142857143 0.321428571428571 0.321428571428571 0.321428571428571 0.285714285714286 0.285714285714286 0.428571428571429 0.321428571428571 0.428571428571429 0.0714285714285714 0.0357142857142857 0.0714285714285714 0.0357142857142857 0.285714285714286 0.379310344827586 0.275862068965517 0.206896551724138 0.206896551724138 0.0344827586206897 0.103448275862069 0.103448275862069
"483" " MALESHERBES PASQUIER" 2.32328899479171 48.8704218834336 0.15625 0.15625 0.15625 0.15625 0.171875 0.171875 0.1875 0.1875 0.15625 0.203125 0.777777777777778 0.919354838709677 0.693548387096774 0.645161290322581 0.838709677419355 0.983870967741935 0.967741935483871 0.983870967741935 0.838709677419355 0.403225806451613 0.0161290322580645 0.0161290322580645 0 0 0.0161290322580645 0.0645161290322581 0 0 0 0 0 0 0.0645161290322581 0.451612903225806 1 1 0.71875 0.921875 0.890625 0.96875 0.953125 0.953125 0.921875 0.515625 0.03125 0.03125 0.03125 0.03125 0.046875 0.03125 0.046875 0.03125 0.046875 0.046875 0.046875 0.046875 0.078125 0.640625 1 0.859375 0.78125 0.984375 0.96875 0.96875 0.96875 0.984375 1 0.46875 0.140625 0.078125 0.078125 0.0625 0.046875 0.03125 0.09375 0.09375 0.03125 0.03125 0.03125 0.03125 0.046875 0.671875 1 0.875 0.828125 1 0.96875 1 1 0.9375 0.90625 0.453125 0.046875 0.0625 0.0625 0.046875 0.046875 0.03125 0.03125 0.078125 0.03125 0.046875 0.046875 0.0625 0.078125 0.65625 0.875 0.875 0.734375 0.71875 0.71875 0.75 0.825396825396825 0.96875 0.6875 0.3125 0.0625 0.0625 0.046875 0.046875 0.046875 0.078125 0.0625 0.046875 0.109375 0.09375 0.078125 0.09375 0.09375 0.15625 0.21875 0.28125 0.317460317460317 0.444444444444444 0.444444444444444 0.634920634920635 0.793650793650794 1 0.777777777777778 0.666666666666667 0.709677419354839 0.629032258064516 0.693548387096774 0.67741935483871 0.67741935483871 0.612903225806452 0.629032258064516 0.596774193548387 0.435483870967742 0.419354838709677 0.370967741935484 0.370967741935484 0.354838709677419 0.365079365079365 0.349206349206349 0.3125 0.328125 0.328125 0.428571428571429 0.40625 0.492063492063492 0.650793650793651 0.5625 0.587301587301587 0.285714285714286 0.174603174603175 0.142857142857143 0.0952380952380952
"484" " PARIS 3 (CHARENTON)" 2.40587672301108 48.8266572063246 0.892857142857143 0.892857142857143 0.892857142857143 0.892857142857143 0.892857142857143 0.892857142857143 0.892857142857143 0.892857142857143 0.928571428571429 1 0.964285714285714 0.928571428571429 0.928571428571429 0.892857142857143 0.928571428571429 1 0.928571428571429 0.75 0.607142857142857 0.428571428571429 0.5 0.428571428571429 0.321428571428571 0.357142857142857 0.392857142857143 0.428571428571429 0.392857142857143 0.392857142857143 0.357142857142857 0.357142857142857 0.357142857142857 0.357142857142857 0.357142857142857 0.428571428571429 0.678571428571429 0.884615384615385 0.821428571428571 0.821428571428571 0.892857142857143 0.821428571428571 0.571428571428571 0.464285714285714 0.285714285714286 0.25 0.607142857142857 0.642857142857143 0.5 0.464285714285714 0.535714285714286 0.607142857142857 0.642857142857143 0.607142857142857 0.607142857142857 0.607142857142857 0.607142857142857 0.571428571428571 0.571428571428571 0.5 0.892857142857143 0.928571428571429 0.857142857142857 0.785714285714286 0.857142857142857 0.857142857142857 0.821428571428571 0.75 0.285714285714286 0.37037037037037 0.392857142857143 0.5 0.464285714285714 0.5 0.392857142857143 0.392857142857143 0.392857142857143 0.392857142857143 0.444444444444444 0.481481481481481 0.481481481481481 0.518518518518518 0.464285714285714 0.740740740740741 0.714285714285714 0.714285714285714 0.75 0.678571428571429 0.75 0.642857142857143 0.678571428571429 0.75 0.535714285714286 0.607142857142857 0.607142857142857 0.714285714285714 0.785714285714286 0.821428571428571 0.857142857142857 0.892857142857143 0.892857142857143 0.964285714285714 0.964285714285714 1 1 1 1 0.964285714285714 0.928571428571429 1 1 0.892857142857143 0.928571428571429 1 0.928571428571429 0.964285714285714 0.857142857142857 0.777777777777778 0.703703703703704 0.851851851851852 1 1 1 1 1 1 1 1 1 1 1 0.964285714285714 1 0.928571428571429 0.892857142857143 0.928571428571429 0.964285714285714 1 0.892857142857143 0.964285714285714 0.928571428571429 0.964285714285714 0.928571428571429 0.964285714285714 1 1 0.928571428571429 1 1 1 1 1 1 1 1 1 0.964285714285714 1 1 1 0.964285714285714 1 0.821428571428571 0.740740740740741 0.892857142857143 1 1 0.928571428571429 1 1
"485" " SAINT SULPICE" 2.33081707438869 48.8516478481427 0.0952380952380952 0.0952380952380952 0.0476190476190476 0.0476190476190476 0.0952380952380952 0.0476190476190476 0.0476190476190476 0.0952380952380952 0.19047619047619 0.19047619047619 0.380952380952381 0.45 0.8 0.9 1 1 0.857142857142857 1 0.25 0.05 0.05 0.2 0.1 0.2 0.2 0.25 0.3 0.4 0.4 0.4 0.4 0.4 0.65 0.6 0.684210526315789 0.95 0.9 0.85 0.75 0.9 0.75 0.95 0.75 0.75 0.1 0 0.1 0 0 0.1 0.1 0.15 0 0 0 0 0.1 0.25 0.619047619047619 0.666666666666667 0.904761904761905 0.9 0.952380952380952 0.857142857142857 0.857142857142857 0.238095238095238 0.19047619047619 0.0952380952380952 0.142857142857143 0.25 0.571428571428571 0.666666666666667 0.714285714285714 0.714285714285714 0.761904761904762 0.857142857142857 0.571428571428571 0.571428571428571 0.571428571428571 0.476190476190476 0.666666666666667 1 0.904761904761905 0.904761904761905 1 0.428571428571429 0.428571428571429 0.952380952380952 0.619047619047619 0.476190476190476 0.285714285714286 0.333333333333333 0.0476190476190476 0.19047619047619 0.0476190476190476 0.0952380952380952 0.142857142857143 0 0 0 0 0.0476190476190476 0 0.0952380952380952 0.380952380952381 0.428571428571429 0.904761904761905 0.80952380952381 0.952380952380952 0.857142857142857 0.666666666666667 0.761904761904762 0.952380952380952 0.857142857142857 0.95 0.8 0.666666666666667 0.80952380952381 1 0.952380952380952 0.761904761904762 0.714285714285714 0.904761904761905 0.952380952380952 0.80952380952381 0.523809523809524 0.571428571428571 0.523809523809524 0.523809523809524 0.476190476190476 0.714285714285714 0.952380952380952 0.952380952380952 0.952380952380952 0.904761904761905 0.952380952380952 0.952380952380952 0.476190476190476 0.523809523809524 0.19047619047619 0.285714285714286 0.0952380952380952 0.0476190476190476 0.285714285714286 0.0476190476190476 0.0952380952380952 0.19047619047619 0.0476190476190476 0.0476190476190476 0 0 0 0 0 0.142857142857143 0.142857142857143 0.142857142857143 0.142857142857143 0.19047619047619 0.0476190476190476 0.0476190476190476 0.142857142857143 0.238095238095238 0.523809523809524 0.666666666666667 0.142857142857143 0.0952380952380952 0.142857142857143
"486" " ST GERMAIN-DANTE" 2.34607682591354 48.8509772297936 0.85 0.85 0.8 0.75 0.6 0.75 0.7 0.8 0.8 0.65 0.578947368421053 0.736842105263158 1 1 1 1 1 1 0.947368421052632 0.421052631578947 0.473684210526316 0.684210526315789 0.263157894736842 0.263157894736842 0.157894736842105 0.210526315789474 0.315789473684211 0 0.0526315789473684 0.0526315789473684 0.0526315789473684 0 0 0.15 0.1 0.3 0.45 0.85 1 0.8 0.947368421052632 0.842105263157895 1 0.947368421052632 0.947368421052632 0.684210526315789 0.631578947368421 0.578947368421053 0.157894736842105 0.0526315789473684 0.105263157894737 0.105263157894737 0.105263157894737 0.0526315789473684 0.0526315789473684 0.105263157894737 0.157894736842105 0 0.157894736842105 0.263157894736842 0.578947368421053 0.947368421052632 1 0.789473684210526 0.736842105263158 0.894736842105263 1 0.842105263157895 0.894736842105263 1 0.473684210526316 0.736842105263158 0.526315789473684 0.315789473684211 0.315789473684211 0.105263157894737 0.105263157894737 0.105263157894737 0.105263157894737 0.105263157894737 0.210526315789474 0.0526315789473684 0.25 0.35 0.5 0.85 0.947368421052632 0.789473684210526 0.684210526315789 1 0.894736842105263 1 0.842105263157895 0.894736842105263 0.894736842105263 0.684210526315789 0.157894736842105 0.0526315789473684 0 0 0 0 0 0 0.210526315789474 0 0.105263157894737 0.45 0.35 0.95 1 0.95 0.9 1 0.9 0.85 1 1 1 0.7 0.8 0.5 0.55 0.05 0 0 0.2 0.2 0.35 0.35 0.35 0.5 0.7 0.9 0.8 0.95 0.9 0.9 0.85 0.95 1 0.95 0.95 0.95 1 0.85 0.9 0.263157894736842 0.2 0.1 0.05 0.05 0.05 0.1 0.05 0.2 0.1 0.25 0.25 0.7 0.95 0.789473684210526 1 0.95 0.833333333333333 0.65 0.5 0.5
"487" " ALLEE PIERRE LAZAEFF" 2.35084459528783 48.8661457465286 0.225806451612903 0.32258064516129 0.225806451612903 0.161290322580645 0.161290322580645 0.161290322580645 0.161290322580645 0.129032258064516 0.129032258064516 0.225806451612903 0.32258064516129 0.193548387096774 0.225806451612903 0.451612903225806 0.612903225806452 0.466666666666667 0.366666666666667 0.566666666666667 0.5 0.166666666666667 0.2 0.233333333333333 0 0.0333333333333333 0.2 0.3 0.3 0.357142857142857 0.3 0.3 0.3 0.3 0.466666666666667 0.166666666666667 0.533333333333333 0.9 1 1 0.9 0.833333333333333 0.966666666666667 0.935483870967742 1 0.580645161290323 0.741935483870968 0.903225806451613 0.903225806451613 0.645161290322581 0.0967741935483871 0.193548387096774 0.225806451612903 0.225806451612903 0.161290322580645 0.161290322580645 0.161290322580645 0.161290322580645 0.129032258064516 0.0645161290322581 0.580645161290323 0.612903225806452 0.766666666666667 0.966666666666667 0.833333333333333 1 0.933333333333333 0.96551724137931 0.931034482758621 0.827586206896552 0.466666666666667 0.833333333333333 0.966666666666667 0.8 0.666666666666667 0.633333333333333 0.7 0.733333333333333 0.7 0.7 0.7 0.633333333333333 0.6 0.433333333333333 0.5 0.5 0.533333333333333 0.666666666666667 0.566666666666667 0.483870967741935 0.709677419354839 0.838709677419355 1 0.935483870967742 0.838709677419355 0.903225806451613 0.741935483870968 0.548387096774194 0.225806451612903 0.0967741935483871 0.0967741935483871 0.0967741935483871 0.0645161290322581 0.0645161290322581 0.0645161290322581 0.0645161290322581 0.0645161290322581 0.032258064516129 0.419354838709677 0.32258064516129 0.354838709677419 0.354838709677419 0.161290322580645 0.354838709677419 0.193548387096774 0.32258064516129 0.233333333333333 0.133333333333333 0.483870967741935 0.354838709677419 0.741935483870968 0.935483870967742 1 1 0.967741935483871 0.870967741935484 1 0.870967741935484 0.741935483870968 0.806451612903226 0.903225806451613 0.870967741935484 0.806451612903226 0.935483870967742 0.612903225806452 0.483870967741935 0.483870967741935 0.483870967741935 0.354838709677419 0.612903225806452 0.645161290322581 0.967741935483871 0.838709677419355 0.709677419354839 0.935483870967742 0.967741935483871 0.967741935483871 0.935483870967742 0.935483870967742 0.967741935483871 0.709677419354839 0.612903225806452 0.483870967741935 0.516129032258065 0.548387096774194 0.548387096774194 0.32258064516129 0.258064516129032 0.0967741935483871 0.0333333333333333 0.133333333333333 0.0333333333333333 0.0967741935483871 0.0967741935483871 0.0645161290322581 0.0967741935483871 0.161290322580645 0.225806451612903 0.225806451612903 0.258064516129032
"488" " ALEXANDRE DUMAS" 2.39609349532184 48.8541760404149 0.521739130434783 0.456521739130435 0.5 0.521739130434783 0.543478260869565 0.543478260869565 0.521739130434783 0.478260869565217 0.260869565217391 0.0217391304347826 0 0 0.0444444444444444 0.111111111111111 0.0222222222222222 0.0444444444444444 0.0222222222222222 0 0.0888888888888889 0.111111111111111 0.311111111111111 0.488888888888889 0.577777777777778 0.6 0.644444444444444 0.622222222222222 0.511111111111111 0.533333333333333 0.555555555555556 0.577777777777778 0.511111111111111 0.4 0.155555555555556 0 0 0.0217391304347826 0.0217391304347826 0 0 0.0217391304347826 0.0217391304347826 0.108695652173913 0.173913043478261 0.195652173913043 0.391304347826087 0.630434782608696 0.565217391304348 0.739130434782609 0.934782608695652 0.956521739130435 0.978260869565217 0.978260869565217 1 1 0.978260869565217 0.91304347826087 0.739130434782609 0.173913043478261 0.0217391304347826 0.0434782608695652 0.0217391304347826 0 0.0434782608695652 0.0434782608695652 0 0.0869565217391304 0.0434782608695652 0.195652173913043 0.41304347826087 0.565217391304348 0.608695652173913 0.608695652173913 0.630434782608696 0.760869565217391 0.91304347826087 0.91304347826087 0.891304347826087 0.91304347826087 0.891304347826087 0.826086956521739 0.478260869565217 0.0652173913043478 0.0652173913043478 0.0652173913043478 0.0222222222222222 0 0 0.0666666666666667 0.0222222222222222 0.111111111111111 0.0666666666666667 0.177777777777778 0.333333333333333 0.488888888888889 0.488888888888889 0.711111111111111 0.8 0.911111111111111 0.911111111111111 0.955555555555556 0.933333333333333 0.933333333333333 0.933333333333333 0.866666666666667 0.688888888888889 0.155555555555556 0 0 0.0222222222222222 0.0888888888888889 0.0444444444444444 0 0.111111111111111 0.0444444444444444 0 0.177777777777778 0.386363636363636 0.511111111111111 0.6 0.511111111111111 0.577777777777778 0.644444444444444 0.644444444444444 0.822222222222222 0.911111111111111 0.933333333333333 0.911111111111111 0.933333333333333 0.911111111111111 0.711111111111111 0.644444444444444 0.688888888888889 0.555555555555556 0.488888888888889 0.444444444444444 0.244444444444444 0.0222222222222222 0.0222222222222222 0 0.0888888888888889 0 0.0666666666666667 0 0.0666666666666667 0.177777777777778 0.311111111111111 0.244444444444444 0.4 0.533333333333333 0.622222222222222 0.622222222222222 0.666666666666667 0.644444444444444 0.555555555555556 0.444444444444444 0.377777777777778 0.355555555555556 0.155555555555556 0 0.0222222222222222 0.111111111111111 0 0.0444444444444444 0.244444444444444 0.177777777777778 0.155555555555556 0.222222222222222 0.288888888888889
